,instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr
17382,16652,2012-12-01,4,1,12,0,6,0,2,0.36,0.3788,0.71,0.0,110,369,479,14.0
17383,16653,2012-12-01,4,1,12,0,6,0,2,0.4,0.4091,0.62,0.0,113,371,484,15.0
17384,16654,2012-12-01,4,1,12,0,6,0,2,0.38,0.3939,0.66,0.0,89,354,443,16.0
17385,16655,2012-12-01,4,1,12,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320,17.0
17386,16656,2012-12-01,4,1,12,0,6,0,2,0.34,0.3636,0.76,0.0,42,255,297,18.0
17387,16657,2012-12-01,4,1,12,0,6,0,2,0.32,0.3485,0.81,0.0,30,219,249,19.0
17388,16658,2012-12-01,4,1,12,0,6,0,1,0.32,0.3485,0.81,0.0,28,170,198,20.0
17389,16659,2012-12-01,4,1,12,0,6,0,2,0.3,0.3333,0.87,0.0,23,135,158,21.0
17390,16660,2012-12-01,4,1,12,0,6,0,2,0.3,0.3333,0.87,0.0,17,130,147,22.0
17391,16661,2012-12-01,4,1,12,0,6,0,2,0.32,0.3485,0.81,0.0,10,116,126,23.0
17392,16662,2012-12-02,4,1,12,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117,0.0
17393,16663,2012-12-02,4,1,12,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94,1.0
17394,16664,2012-12-02,4,1,12,0,0,0,2,0.3,0.3333,0.87,0.0,2,72,74,2.0
17395,16665,2012-12-02,4,1,12,0,0,0,2,0.26,0.303,0.93,0.0,4,21,25,3.0
17396,16666,2012-12-02,4,1,12,0,0,0,2,0.26,0.303,0.93,0.0,1,6,7,4.0
17397,16667,2012-12-02,4,1,12,0,0,0,2,0.26,0.303,0.93,0.0,1,7,8,5.0
17398,16668,2012-12-02,4,1,12,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16,6.0
17399,16669,2012-12-02,4,1,12,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31,7.0
17400,16670,2012-12-02,4,1,12,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93,8.0
17401,16671,2012-12-02,4,1,12,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172,9.0
17402,16672,2012-12-02,4,1,12,0,0,0,2,0.3,0.3333,0.87,0.0,63,230,293,10.0
17403,16673,2012-12-02,4,1,12,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,355,11.0
17404,16674,2012-12-02,4,1,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,520,12.0
17405,16675,2012-12-02,4,1,12,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431,13.0
17406,16676,2012-12-02,4,1,12,0,0,0,1,0.44,0.4394,0.62,0.2537,142,331,473,14.0
17407,16677,2012-12-02,4,1,12,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,417,15.0
17408,16678,2012-12-02,4,1,12,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443,16.0
17409,16679,2012-12-02,4,1,12,0,0,0,3,0.4,0.4091,0.76,0.194,59,244,303,17.0
17410,16680,2012-12-02,4,1,12,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,203,18.0
17411,16681,2012-12-02,4,1,12,0,0,0,2,0.4,0.4091,0.82,0.194,16,158,174,19.0
17412,16682,2012-12-02,4,1,12,0,0,0,2,0.42,0.4242,0.82,0.194,12,142,154,20.0
17413,16683,2012-12-02,4,1,12,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,99,21.0
17414,16684,2012-12-02,4,1,12,0,0,0,2,0.44,0.4394,0.77,0.194,11,85,96,22.0
17415,16685,2012-12-02,4,1,12,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51,23.0
17416,16686,2012-12-03,4,1,12,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,21,0.0
17417,16687,2012-12-03,4,1,12,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13,1.0
17418,16688,2012-12-03,4,1,12,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10,2.0
17419,16689,2012-12-03,4,1,12,0,1,1,1,0.38,0.3939,0.87,0.0,2,6,8,3.0
17420,16690,2012-12-03,4,1,12,0,1,1,1,0.36,0.3788,0.93,0.0,1,4,5,4.0
17421,16691,2012-12-03,4,1,12,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,38,5.0
17422,16692,2012-12-03,4,1,12,0,1,1,1,0.36,0.3788,0.93,0.0,2,136,138,6.0
17423,16693,2012-12-03,4,1,12,0,1,1,2,0.34,0.3636,0.93,0.0,9,387,396,7.0
17424,16694,2012-12-03,4,1,12,0,1,1,1,0.36,0.3788,0.93,0.0,19,712,731,8.0
17425,16695,2012-12-03,4,1,12,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,308,9.0
17426,16696,2012-12-03,4,1,12,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,136,10.0
17427,16697,2012-12-03,4,1,12,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,233,11.0
17428,16698,2012-12-03,4,1,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268,12.0
17429,16699,2012-12-03,4,1,12,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,321,13.0
17430,16700,2012-12-03,4,1,12,0,1,1,1,0.6,0.6212,0.53,0.0,51,209,260,14.0
17431,16701,2012-12-03,4,1,12,0,1,1,1,0.6,0.6212,0.56,0.0,58,210,268,15.0
17432,16702,2012-12-03,4,1,12,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,442,16.0
17433,16703,2012-12-03,4,1,12,0,1,1,1,0.52,0.5,0.63,0.1045,43,665,708,17.0
17434,16704,2012-12-03,4,1,12,0,1,1,1,0.5,0.4848,0.68,0.0896,26,666,692,18.0
17435,16705,2012-12-03,4,1,12,0,1,1,1,0.5,0.4848,0.68,0.0896,27,444,471,19.0
17436,16706,2012-12-03,4,1,12,0,1,1,2,0.46,0.4545,0.77,0.0,16,284,300,20.0
17437,16707,2012-12-03,4,1,12,0,1,1,1,0.44,0.4394,0.82,0.194,14,207,221,21.0
17438,16708,2012-12-03,4,1,12,0,1,1,1,0.42,0.4242,0.82,0.1045,5,139,144,22.0
17439,16709,2012-12-03,4,1,12,0,1,1,1,0.42,0.4242,0.82,0.1045,9,93,102,23.0
17440,16710,2012-12-04,4,1,12,0,2,1,1,0.42,0.4242,0.88,0.1045,6,49,55,0.0
17441,16711,2012-12-04,4,1,12,0,2,1,1,0.42,0.4242,0.82,0.1045,3,22,25,1.0
17442,16712,2012-12-04,4,1,12,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,8,2.0
17443,16713,2012-12-04,4,1,12,0,2,1,2,0.4,0.4091,0.87,0.1343,1,3,4,3.0
17444,16714,2012-12-04,4,1,12,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,7,4.0
17445,16715,2012-12-04,4,1,12,0,2,1,2,0.44,0.4394,0.88,0.0,1,45,46,5.0
17446,16716,2012-12-04,4,1,12,0,2,1,2,0.36,0.3788,0.93,0.0,3,150,153,6.0
17447,16717,2012-12-04,4,1,12,0,2,1,1,0.42,0.4242,0.88,0.1343,7,495,502,7.0
17448,16718,2012-12-04,4,1,12,0,2,1,2,0.44,0.4394,0.88,0.1642,21,700,721,8.0
17449,16719,2012-12-04,4,1,12,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,336,9.0
17450,16720,2012-12-04,4,1,12,0,2,1,1,0.46,0.4545,0.82,0.194,26,130,156,10.0
17451,16721,2012-12-04,4,1,12,0,2,1,1,0.48,0.4697,0.77,0.194,24,183,207,11.0
17452,16722,2012-12-04,4,1,12,0,2,1,1,0.52,0.5,0.68,0.194,39,273,312,12.0
17453,16723,2012-12-04,4,1,12,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,272,13.0
17454,16724,2012-12-04,4,1,12,0,2,1,2,0.58,0.5455,0.56,0.2239,39,231,270,14.0
17455,16725,2012-12-04,4,1,12,0,2,1,2,0.6,0.6212,0.49,0.2537,56,244,300,15.0
17456,16726,2012-12-04,4,1,12,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,435,16.0
17457,16727,2012-12-04,4,1,12,0,2,1,1,0.52,0.5,0.59,0.2239,43,700,743,17.0
17458,16728,2012-12-04,4,1,12,0,2,1,1,0.5,0.4848,0.63,0.2239,38,693,731,18.0
17459,16729,2012-12-04,4,1,12,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460,19.0
17460,16730,2012-12-04,4,1,12,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306,20.0
17461,16731,2012-12-04,4,1,12,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,280,21.0
17462,16732,2012-12-04,4,1,12,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,181,22.0
17463,16733,2012-12-04,4,1,12,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96,23.0
17464,16734,2012-12-05,4,1,12,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,37,0.0
17465,16735,2012-12-05,4,1,12,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,11,1.0
17466,16736,2012-12-05,4,1,12,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,9,2.0
17467,16737,2012-12-05,4,1,12,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7,3.0
17468,16738,2012-12-05,4,1,12,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10,4.0
17469,16739,2012-12-05,4,1,12,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,49,5.0
17470,16740,2012-12-05,4,1,12,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,124,6.0
17471,16741,2012-12-05,4,1,12,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,398,7.0
17472,16742,2012-12-05,4,1,12,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,759,8.0
17473,16743,2012-12-05,4,1,12,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388,9.0
17474,16744,2012-12-05,4,1,12,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141,10.0
17475,16745,2012-12-05,4,1,12,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172,11.0
17476,16746,2012-12-05,4,1,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,232,12.0
17477,16747,2012-12-05,4,1,12,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,214,13.0
17478,16748,2012-12-05,4,1,12,0,3,1,1,0.48,0.4697,0.33,0.4925,39,179,218,14.0
17479,16749,2012-12-05,4,1,12,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,285,15.0
17480,16750,2012-12-05,4,1,12,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377,16.0
17481,16751,2012-12-05,4,1,12,0,3,1,1,0.44,0.4394,0.35,0.2836,29,576,605,17.0
17482,16752,2012-12-05,4,1,12,0,3,1,1,0.42,0.4242,0.35,0.4478,29,580,609,18.0
17483,16753,2012-12-05,4,1,12,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414,19.0
17484,16754,2012-12-05,4,1,12,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,293,20.0
17485,16755,2012-12-05,4,1,12,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198,21.0
17486,16756,2012-12-05,4,1,12,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105,22.0
17487,16757,2012-12-05,4,1,12,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74,23.0
17488,16758,2012-12-06,4,1,12,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44,0.0
17489,16759,2012-12-06,4,1,12,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16,1.0
17490,16760,2012-12-06,4,1,12,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9,2.0
17491,16761,2012-12-06,4,1,12,0,4,1,1,0.22,0.2273,0.55,0.194,0,2,2,3.0
17492,16762,2012-12-06,4,1,12,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9,4.0
17493,16763,2012-12-06,4,1,12,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32,5.0
17494,16764,2012-12-06,4,1,12,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124,6.0
17495,16765,2012-12-06,4,1,12,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389,7.0
17496,16766,2012-12-06,4,1,12,0,4,1,1,0.22,0.2121,0.51,0.2985,13,646,659,8.0
17497,16767,2012-12-06,4,1,12,0,4,1,1,0.24,0.2273,0.48,0.194,19,257,276,9.0
17498,16768,2012-12-06,4,1,12,0,4,1,1,0.24,0.2273,0.52,0.194,23,122,145,10.0
17499,16769,2012-12-06,4,1,12,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178,11.0
17500,16770,2012-12-06,4,1,12,0,4,1,1,0.28,0.3182,0.41,0.0,29,206,235,12.0
17501,16771,2012-12-06,4,1,12,0,4,1,1,0.3,0.3333,0.39,0.0,33,212,245,13.0
17502,16772,2012-12-06,4,1,12,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,212,14.0
17503,16773,2012-12-06,4,1,12,0,4,1,1,0.32,0.3485,0.39,0.0,38,232,270,15.0
17504,16774,2012-12-06,4,1,12,0,4,1,1,0.32,0.3485,0.42,0.0,39,292,331,16.0
17505,16775,2012-12-06,4,1,12,0,4,1,1,0.3,0.3182,0.45,0.1045,31,586,617,17.0
17506,16776,2012-12-06,4,1,12,0,4,1,1,0.28,0.2727,0.45,0.1642,23,542,565,18.0
17507,16777,2012-12-06,4,1,12,0,4,1,1,0.26,0.2576,0.6,0.194,13,360,373,19.0
17508,16778,2012-12-06,4,1,12,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,227,20.0
17509,16779,2012-12-06,4,1,12,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191,21.0
17510,16780,2012-12-06,4,1,12,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,133,22.0
17511,16781,2012-12-06,4,1,12,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,93,23.0
17512,16782,2012-12-07,4,1,12,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,48,0.0
17513,16783,2012-12-07,4,1,12,0,5,1,2,0.24,0.2273,0.7,0.194,2,26,28,1.0
17514,16784,2012-12-07,4,1,12,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11,2.0
17515,16785,2012-12-07,4,1,12,0,5,1,2,0.26,0.2576,0.81,0.194,0,5,5,3.0
17516,16786,2012-12-07,4,1,12,0,5,1,1,0.26,0.2727,0.75,0.1045,0,10,10,4.0
17517,16787,2012-12-07,4,1,12,0,5,1,2,0.26,0.2727,0.81,0.1045,1,25,26,5.0
17518,16788,2012-12-07,4,1,12,0,5,1,2,0.28,0.2727,0.75,0.1642,0,84,84,6.0
17519,16789,2012-12-07,4,1,12,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,215,7.0
17520,16790,2012-12-07,4,1,12,0,5,1,2,0.3,0.2879,0.75,0.194,11,430,441,8.0
17521,16791,2012-12-07,4,1,12,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,301,9.0
17522,16792,2012-12-07,4,1,12,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,166,10.0
17523,16793,2012-12-07,4,1,12,0,5,1,2,0.32,0.3182,0.76,0.194,20,183,203,11.0
17524,16794,2012-12-07,4,1,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240,12.0
17525,16795,2012-12-07,4,1,12,0,5,1,2,0.36,0.3485,0.66,0.1343,23,197,220,13.0
17526,16796,2012-12-07,4,1,12,0,5,1,2,0.36,0.3485,0.71,0.1642,40,175,215,14.0
17527,16797,2012-12-07,4,1,12,0,5,1,2,0.36,0.3485,0.71,0.1642,34,269,303,15.0
17528,16798,2012-12-07,4,1,12,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375,16.0
17529,16799,2012-12-07,4,1,12,0,5,1,2,0.38,0.3939,0.66,0.0,29,539,568,17.0
17530,16800,2012-12-07,4,1,12,0,5,1,2,0.38,0.3939,0.71,0.1045,25,473,498,18.0
17531,16801,2012-12-07,4,1,12,0,5,1,2,0.38,0.3939,0.76,0.0,15,337,352,19.0
17532,16802,2012-12-07,4,1,12,0,5,1,3,0.38,0.3939,0.76,0.1045,12,229,241,20.0
17533,16803,2012-12-07,4,1,12,0,5,1,2,0.36,0.3636,0.93,0.1045,9,162,171,21.0
17534,16804,2012-12-07,4,1,12,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,165,22.0
17535,16805,2012-12-07,4,1,12,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,122,23.0
17536,16806,2012-12-08,4,1,12,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103,0.0
17537,16807,2012-12-08,4,1,12,0,6,0,2,0.36,0.3485,0.93,0.1343,16,84,100,1.0
17538,16808,2012-12-08,4,1,12,0,6,0,2,0.36,0.3485,0.93,0.1343,3,67,70,2.0
17539,16809,2012-12-08,4,1,12,0,6,0,2,0.36,0.3636,0.93,0.1045,6,23,29,3.0
17540,16810,2012-12-08,4,1,12,0,6,0,2,0.36,0.3788,0.93,0.0,3,9,12,4.0
17541,16811,2012-12-08,4,1,12,0,6,0,2,0.36,0.3636,0.93,0.1045,2,4,6,5.0
17542,16812,2012-12-08,4,1,12,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,20,6.0
17543,16813,2012-12-08,4,1,12,0,6,0,2,0.36,0.3636,1.0,0.0896,3,36,39,7.0
17544,16814,2012-12-08,4,1,12,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,111,8.0
17545,16815,2012-12-08,4,1,12,0,6,0,2,0.38,0.3939,0.94,0.0,17,153,170,9.0
17546,16816,2012-12-08,4,1,12,0,6,0,2,0.4,0.4091,0.87,0.1343,43,244,287,10.0
17547,16817,2012-12-08,4,1,12,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,404,11.0
17548,16818,2012-12-08,4,1,12,0,6,0,2,0.4,0.4091,0.87,0.2239,122,364,486,12.0
17549,16819,2012-12-08,4,1,12,0,6,0,2,0.4,0.4091,0.87,0.1642,148,399,547,13.0
17550,16820,2012-12-08,4,1,12,0,6,0,2,0.4,0.4091,0.87,0.2836,164,378,542,14.0
17551,16821,2012-12-08,4,1,12,0,6,0,1,0.42,0.4242,0.82,0.1642,167,374,541,15.0
17552,16822,2012-12-08,4,1,12,0,6,0,1,0.42,0.4242,0.82,0.1642,139,368,507,16.0
17553,16823,2012-12-08,4,1,12,0,6,0,1,0.38,0.3939,0.87,0.1343,77,268,345,17.0
17554,16824,2012-12-08,4,1,12,0,6,0,1,0.4,0.4091,0.87,0.1045,40,264,304,18.0
17555,16825,2012-12-08,4,1,12,0,6,0,1,0.4,0.4091,0.87,0.0,34,212,246,19.0
17556,16826,2012-12-08,4,1,12,0,6,0,2,0.36,0.3788,1.0,0.0,20,162,182,20.0
17557,16827,2012-12-08,4,1,12,0,6,0,2,0.36,0.3788,1.0,0.0,34,175,209,21.0
17558,16828,2012-12-08,4,1,12,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160,22.0
17559,16829,2012-12-08,4,1,12,0,6,0,2,0.4,0.4091,0.94,0.0,18,144,162,23.0
17560,16830,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118,0.0
17561,16831,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.87,0.1045,17,85,102,1.0
17562,16832,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.87,0.1045,8,70,78,2.0
17563,16833,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48,3.0
17564,16834,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11,12,4.0
17565,16835,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8,5.0
17566,16836,2012-12-09,4,1,12,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6,6.0
17567,16837,2012-12-09,4,1,12,0,0,0,3,0.4,0.4091,0.87,0.2239,1,22,23,7.0
17568,16838,2012-12-09,4,1,12,0,0,0,3,0.4,0.4091,0.87,0.1642,1,68,69,8.0
17569,16839,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.87,0.2537,9,94,103,9.0
17570,16840,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.87,0.2836,39,180,219,10.0
17571,16841,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.87,0.2985,40,210,250,11.0
17572,16842,2012-12-09,4,1,12,0,0,0,2,0.4,0.4091,0.82,0.2985,60,255,315,12.0
17573,16843,2012-12-09,4,1,12,0,0,0,2,0.38,0.3939,0.87,0.2836,65,220,285,13.0
17574,16844,2012-12-09,4,1,12,0,0,0,2,0.38,0.3939,0.87,0.194,42,190,232,14.0
17575,16845,2012-12-09,4,1,12,0,0,0,3,0.36,0.3485,0.93,0.1642,25,200,225,15.0
17576,16846,2012-12-09,4,1,12,0,0,0,3,0.36,0.3485,0.93,0.1642,33,220,253,16.0
17577,16847,2012-12-09,4,1,12,0,0,0,3,0.36,0.3485,0.93,0.1343,20,209,229,17.0
17578,16848,2012-12-09,4,1,12,0,0,0,3,0.36,0.3636,0.93,0.0896,17,181,198,18.0
17579,16849,2012-12-09,4,1,12,0,0,0,3,0.38,0.3939,0.94,0.0896,12,110,122,19.0
17580,16850,2012-12-09,4,1,12,0,0,0,3,0.36,0.3636,1.0,0.0896,6,102,108,20.0
17581,16851,2012-12-09,4,1,12,0,0,0,2,0.36,0.3636,1.0,0.1045,10,86,96,21.0
17582,16852,2012-12-09,4,1,12,0,0,0,3,0.36,0.3636,0.93,0.1045,3,75,78,22.0
17583,16853,2012-12-09,4,1,12,0,0,0,3,0.36,0.3636,1.0,0.0896,3,48,51,23.0
17584,16854,2012-12-10,4,1,12,0,1,1,3,0.36,0.3636,1.0,0.0896,0,20,20,0.0
17585,16855,2012-12-10,4,1,12,0,1,1,2,0.36,0.3788,1.0,0.0,0,4,4,1.0
17586,16856,2012-12-10,4,1,12,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5,2.0
17587,16857,2012-12-10,4,1,12,0,1,1,2,0.38,0.3939,0.94,0.1045,0,4,4,3.0
17588,16858,2012-12-10,4,1,12,0,1,1,2,0.38,0.3939,0.94,0.1045,3,9,12,4.0
17589,16859,2012-12-10,4,1,12,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27,27,5.0
17590,16860,2012-12-10,4,1,12,0,1,1,2,0.38,0.3939,0.94,0.1642,2,121,123,6.0
17591,16861,2012-12-10,4,1,12,0,1,1,2,0.38,0.3939,0.94,0.2537,3,291,294,7.0
17592,16862,2012-12-10,4,1,12,0,1,1,2,0.42,0.4242,1.0,0.2537,9,575,584,8.0
17593,16863,2012-12-10,4,1,12,0,1,1,2,0.42,0.4242,1.0,0.2239,11,273,284,9.0
17594,16864,2012-12-10,4,1,12,0,1,1,2,0.44,0.4394,0.94,0.2239,12,121,133,10.0
17595,16865,2012-12-10,4,1,12,0,1,1,3,0.46,0.4545,0.94,0.2239,8,126,134,11.0
17596,16866,2012-12-10,4,1,12,0,1,1,3,0.44,0.4394,1.0,0.2239,23,150,173,12.0
17597,16867,2012-12-10,4,1,12,0,1,1,3,0.44,0.4394,1.0,0.2239,30,190,220,13.0
17598,16868,2012-12-10,4,1,12,0,1,1,2,0.5,0.4848,0.94,0.2239,31,179,210,14.0
17599,16869,2012-12-10,4,1,12,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,236,15.0
17600,16870,2012-12-10,4,1,12,0,1,1,2,0.5,0.4848,0.88,0.1045,37,308,345,16.0
17601,16871,2012-12-10,4,1,12,0,1,1,2,0.48,0.4697,0.82,0.2836,38,578,616,17.0
17602,16872,2012-12-10,4,1,12,0,1,1,2,0.46,0.4545,0.88,0.2836,20,544,564,18.0
17603,16873,2012-12-10,4,1,12,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,427,19.0
17604,16874,2012-12-10,4,1,12,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,300,20.0
17605,16875,2012-12-10,4,1,12,0,1,1,2,0.46,0.4545,0.94,0.194,21,224,245,21.0
17606,16876,2012-12-10,4,1,12,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,126,22.0
17607,16877,2012-12-10,4,1,12,0,1,1,1,0.46,0.4545,0.88,0.2537,8,76,84,23.0
17608,16878,2012-12-11,4,1,12,0,2,1,3,0.46,0.4545,0.77,0.4627,2,29,31,0.0
17609,16879,2012-12-11,4,1,12,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,8,1.0
17610,16880,2012-12-11,4,1,12,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1,2.0
17611,16881,2012-12-11,4,1,12,0,2,1,3,0.36,0.3333,0.76,0.2836,0,3,3,3.0
17612,16882,2012-12-11,4,1,12,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,8,4.0
17613,16883,2012-12-11,4,1,12,0,2,1,3,0.34,0.303,0.71,0.3284,1,40,41,5.0
17614,16884,2012-12-11,4,1,12,0,2,1,2,0.34,0.303,0.71,0.2985,0,118,118,6.0
17615,16885,2012-12-11,4,1,12,0,2,1,1,0.34,0.303,0.66,0.4179,8,372,380,7.0
17616,16886,2012-12-11,4,1,12,0,2,1,2,0.34,0.303,0.61,0.2985,16,708,724,8.0
17617,16887,2012-12-11,4,1,12,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334,9.0
17618,16888,2012-12-11,4,1,12,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154,10.0
17619,16889,2012-12-11,4,1,12,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145,173,11.0
17620,16890,2012-12-11,4,1,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,226,12.0
17621,16891,2012-12-11,4,1,12,0,2,1,2,0.38,0.3939,0.5,0.2239,28,226,254,13.0
17622,16892,2012-12-11,4,1,12,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204,14.0
17623,16893,2012-12-11,4,1,12,0,2,1,2,0.38,0.3939,0.5,0.2239,20,250,270,15.0
17624,16894,2012-12-11,4,1,12,0,2,1,2,0.38,0.3939,0.5,0.2239,24,334,358,16.0
17625,16895,2012-12-11,4,1,12,0,2,1,1,0.32,0.303,0.53,0.2239,21,580,601,17.0
17626,16896,2012-12-11,4,1,12,0,2,1,1,0.32,0.303,0.53,0.2239,23,523,546,18.0
17627,16897,2012-12-11,4,1,12,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433,19.0
17628,16898,2012-12-11,4,1,12,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257,20.0
17629,16899,2012-12-11,4,1,12,0,2,1,1,0.32,0.3182,0.53,0.194,14,193,207,21.0
17630,16900,2012-12-11,4,1,12,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106,22.0
17631,16901,2012-12-11,4,1,12,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,64,23.0
17632,16902,2012-12-12,4,1,12,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,34,0.0
17633,16903,2012-12-12,4,1,12,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,21,1.0
17634,16904,2012-12-12,4,1,12,0,3,1,1,0.28,0.2727,0.56,0.1642,5,4,9,2.0
17635,16905,2012-12-12,4,1,12,0,3,1,1,0.26,0.2727,0.6,0.1343,3,7,10,3.0
